"Reaction URL","Product Page","SMILES #","Data"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0","1","8","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0

SMILES #8

REACTANTS:
C(C1=CC=CC=C1)N(P(OCC)(OCC)=O)C1=C2CC(CC2=C(C(=C1CC(OC)OC)O)C)C(C)(C)C

SOLVENT/REAGENTS:
C1CCCO1.Cl.C(C)(C)(C)C1=C(C(=CC(=C1)C)C(C)(C)C)O

PRODUCT:
C(C1=CC=CC=C1)N1C=CC=2C(=C(C3=C(C12)CC(C3)C(C)(C)C)C)O

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(C1=CC=CC=C1)N(P(OCC)(OCC)=O)C1=C2CC(CC2=C(C(=C1CC(OC)OC)O)C)C(C)(C)C>C1CCCO1.Cl.C(C)(C)(C)C1=C(C(=CC(=C1)C)C(C)(C)C)O>C(C1=CC=CC=C1)N1C=CC=2C(=C(C3=C(C12)CC(C3)C(C)(C)C)C)O

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0","1","9","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0

SMILES #9

REACTANTS:
C(C1=CC=CC=C1)N1C=CC=2C(=C(C3=C(C12)CC(C3)C(C)(C)C)C)O

SOLVENT/REAGENTS:
C1(=CC=NC=C1)N(C)C.ClCCl.FC(S(=O)(=O)OS(=O)(=O)C(F)(F)F)(F)F

PRODUCT:
FC(S(=O)(=O)OC1=C2C=CN(C2=C2C(=C1C)CC(C2)C(C)(C)C)CC2=CC=CC=C2)(F)F

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(C1=CC=CC=C1)N1C=CC=2C(=C(C3=C(C12)CC(C3)C(C)(C)C)C)O>C1(=CC=NC=C1)N(C)C.ClCCl.FC(S(=O)(=O)OS(=O)(=O)C(F)(F)F)(F)F>FC(S(=O)(=O)OC1=C2C=CN(C2=C2C(=C1C)CC(C2)C(C)(C)C)CC2=CC=CC=C2)(F)F

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0","2","0","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0

SMILES #0

REACTANTS:
FC(S(=O)(=O)OC1=C2C=CN(C2=C2C(=C1C)CC(C2)C(C)(C)C)CC2=CC=CC=C2)(F)F.C(CCC)[Sn](C=CCC)(CCCC)CCCC

SOLVENT/REAGENTS:
N(C)(C)C=O.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Cl-].[Cl-].[Pd+2].[Cl-].[Li+].C(C)(C)(C)C1=C(C(=CC(=C1)C)C(C)(C)C)O

PRODUCT:
C(C1=CC=CC=C1)N1C=CC2=C(C(=C3C(=C12)CC(C3)C(C)(C)C)C)C=CCC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
FC(S(=O)(=O)OC1=C2C=CN(C2=C2C(=C1C)CC(C2)C(C)(C)C)CC2=CC=CC=C2)(F)F.C(CCC)[Sn](C=CCC)(CCCC)CCCC>N(C)(C)C=O.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Cl-].[Cl-].[Pd+2].[Cl-].[Li+].C(C)(C)(C)C1=C(C(=CC(=C1)C)C(C)(C)C)O>C(C1=CC=CC=C1)N1C=CC2=C(C(=C3C(=C12)CC(C3)C(C)(C)C)C)C=CCC

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0","2","1","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0

SMILES #1

REACTANTS:
CC1CC(CC(C1)=O)=O.C[C@H]1CC[C@@H]([C@H](C1)O)C(C)C

SOLVENT/REAGENTS:
C1=CC=CC=C1.O.C1(=CC=C(C=C1)S(=O)(=O)O)C

PRODUCT:
C(C)(C)[C@@H]1[C@H](C[C@H](CC1)C)OC1=CC(C[C@H](C1)C)=O

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
CC1CC(CC(C1)=O)=O.C[C@H]1CC[C@@H]([C@H](C1)O)C(C)C>C1=CC=CC=C1.O.C1(=CC=C(C=C1)S(=O)(=O)O)C>C(C)(C)[C@@H]1[C@H](C[C@H](CC1)C)OC1=CC(C[C@H](C1)C)=O

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0","2","2","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0

SMILES #2

REACTANTS:
C(C)(C)[C@@H]1[C@H](C[C@H](CC1)C)OC1=CC(C[C@H](C1)C)=O

SOLVENT/REAGENTS:
C1CCCO1.Cl.C[Li].FC(CO)(F)F

PRODUCT:
CC1=CC(C[C@@H](C1)C)=O

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(C)(C)[C@@H]1[C@H](C[C@H](CC1)C)OC1=CC(C[C@H](C1)C)=O>C1CCCO1.Cl.C[Li].FC(CO)(F)F>CC1=CC(C[C@@H](C1)C)=O

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0","2","3","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0

SMILES #3

REACTANTS:
C(C)=O.C[C@@H]1C=C(C[C@@H](C1)C)O[Si](CC)(CC)CC

SOLVENT/REAGENTS:
ClCCl.C(O)([O-])=O.[Na+].[Ti](Cl)(Cl)(Cl)Cl

PRODUCT:
OC(C)C1C(C[C@@H](C[C@@H]1C)C)=O

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(C)=O.C[C@@H]1C=C(C[C@@H](C1)C)O[Si](CC)(CC)CC>ClCCl.C(O)([O-])=O.[Na+].[Ti](Cl)(Cl)(Cl)Cl>OC(C)C1C(C[C@@H](C[C@@H]1C)C)=O

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0","2","4","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0

SMILES #4

REACTANTS:
OC(C)C1C(C[C@@H](C[C@@H]1C)C)=O

SOLVENT/REAGENTS:
C1(=CC=CC=C1)C.O.C1(=CC=C(C=C1)S(=O)(=O)O)C.C(O)([O-])=O.[Na+]

PRODUCT:
C(C)=C1C(C[C@@H](C[C@@H]1C)C)=O

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
OC(C)C1C(C[C@@H](C[C@@H]1C)C)=O>C1(=CC=CC=C1)C.O.C1(=CC=C(C=C1)S(=O)(=O)O)C.C(O)([O-])=O.[Na+]>C(C)=C1C(C[C@@H](C[C@@H]1C)C)=O

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0","2","5","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0

SMILES #5

REACTANTS:
C#CCC

SOLVENT/REAGENTS:
O1BOC2=C1C=CC=C2

PRODUCT:
C(=CCC)/[B-](F)(F)F.[K+]

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C#CCC>O1BOC2=C1C=CC=C2>C(=CCC)/[B-](F)(F)F.[K+]

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0","2","6","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0

SMILES #6

REACTANTS:
CB1OB(OB(O1)C)C.FC(S(=O)(=O)OC1=C2C=CNC2=C2C(=C1C)[C@H](C[C@H]2C)C)(F)F

SOLVENT/REAGENTS:
C1CCCO1.[Pd+2].[O-]C(=O)C.[O-]C(=O)C.P(=O)([O-])([O-])[O-].[K+].[K+].[K+].COC1=C(C(=CC=C1)OC)C1=C(C=CC=C1)P(C1CCCCC1)C1CCCCC1

PRODUCT:
CC1=C2C=CNC2=C2C(=C1C)[C@H](C[C@H]2C)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
CB1OB(OB(O1)C)C.FC(S(=O)(=O)OC1=C2C=CNC2=C2C(=C1C)[C@H](C[C@H]2C)C)(F)F>C1CCCO1.[Pd+2].[O-]C(=O)C.[O-]C(=O)C.P(=O)([O-])([O-])[O-].[K+].[K+].[K+].COC1=C(C(=CC=C1)OC)C1=C(C=CC=C1)P(C1CCCCC1)C1CCCCC1>CC1=C2C=CNC2=C2C(=C1C)[C@H](C[C@H]2C)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0","2","7","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0

SMILES #7

REACTANTS:
C(C)B(CC)CC.FC(S(=O)(=O)OC1=C2C=CNC2=C2C(=C1C)[C@H](C[C@H]2C)C)(F)F

SOLVENT/REAGENTS:
C1CCCO1.[Pd+2].[O-]C(=O)C.[O-]C(=O)C.C(=O)([O-])[O-].[Cs+].[Cs+].COC1=C(C(=CC=C1)OC)C1=C(C=CC=C1)P(C1CCCCC1)C1CCCCC1

PRODUCT:
C(C)C1=C2C=CNC2=C2C(=C1C)[C@H](C[C@H]2C)C

MODAL TITLE:


MODAL CONTENT:


======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0","3","0","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0

SMILES #0

REACTANTS:
CC1=CC(C[C@@H](C1)C)=O

SOLVENT/REAGENTS:
C(C)[SiH](CC)CC.C[Si](C)(C=C)O[Si](C)(C)C=C.[Pt]

PRODUCT:
C[C@@H]1C=C(C[C@@H](C1)C)O[Si](CC)(CC)CC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
CC1=CC(C[C@@H](C1)C)=O>C(C)[SiH](CC)CC.C[Si](C)(C=C)O[Si](C)(C)C=C.[Pt]>C[C@@H]1C=C(C[C@@H](C1)C)O[Si](CC)(CC)CC

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0","3","1","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.joc.5c00653/start/0

SMILES #1

REACTANTS:
C(CCC)[Sn](CCCC)(CCCC)Cl.C#CCC

SOLVENT/REAGENTS:
C1CCCO1.CC(C)C[AlH]CC(C)C.[Cl-].[Li+].CCCCCC

PRODUCT:
C(CCC)[Sn](C=CCC)(CCCC)CCCC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(CCC)[Sn](CCCC)(CCCC)Cl.C#CCC>C1CCCO1.CC(C)C[AlH]CC(C)C.[Cl-].[Li+].CCCCCC>C(CCC)[Sn](C=CCC)(CCCC)CCCC

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0","1","0","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0

SMILES #0

REACTANTS:
COC=1C=C(C=CC1)B(O)O.O=C1C=C(CCC1)CC(=O)OCC

SOLVENT/REAGENTS:
ClCCCl.FC(C(=O)O[Pd]OC(C(F)(F)F)=O)(F)F.C(C)(C)(C)[C@H]1N=C(OC1)C1=NC=CC=C1

PRODUCT:
COC=1C=C(C=CC1)[C@]1(CC(CCC1)=O)CC(=O)OCC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
COC=1C=C(C=CC1)B(O)O.O=C1C=C(CCC1)CC(=O)OCC>ClCCCl.FC(C(=O)O[Pd]OC(C(F)(F)F)=O)(F)F.C(C)(C)(C)[C@H]1N=C(OC1)C1=NC=CC=C1>COC=1C=C(C=CC1)[C@]1(CC(CCC1)=O)CC(=O)OCC

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0","1","1","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0

SMILES #1

REACTANTS:
COC=1C=C(C=CC1)[C@@]1(CC(CCC1)=O)CC(=O)OCC

SOLVENT/REAGENTS:
O1CCOCC1.CS(=O)C.C(C)(=O)O.FC(C(=O)O[Pd]OC(C(F)(F)F)=O)(F)F

PRODUCT:
COC=1C=C(C=CC1)[C@]1(CC(C=CC1)=O)CC(=O)OCC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
COC=1C=C(C=CC1)[C@@]1(CC(CCC1)=O)CC(=O)OCC>O1CCOCC1.CS(=O)C.C(C)(=O)O.FC(C(=O)O[Pd]OC(C(F)(F)F)=O)(F)F>COC=1C=C(C=CC1)[C@]1(CC(C=CC1)=O)CC(=O)OCC

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0","1","2","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0

SMILES #2

REACTANTS:
COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)C=CC1)CC(=O)OCC

SOLVENT/REAGENTS:
C1CCCO1.[H-].[Al+3].[Li+].[H-].[H-].[H-]

PRODUCT:
COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)C=CC1)CCO

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)C=CC1)CC(=O)OCC>C1CCCO1.[H-].[Al+3].[Li+].[H-].[H-].[H-]>COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)C=CC1)CCO

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0","1","3","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0

SMILES #3

REACTANTS:
CS(=O)(=O)Cl.C(C)[C@@H](CC1(CC2(OCCO2)C=CC1)C1=CC(=CC=C1)OC)O

SOLVENT/REAGENTS:
ClCCl.CCN(CC)CC

PRODUCT:
CS(=O)(=O)OCC[C@@]1(CC2(OCCO2)C=CC1)C1=CC(=CC=C1)OC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
CS(=O)(=O)Cl.C(C)[C@@H](CC1(CC2(OCCO2)C=CC1)C1=CC(=CC=C1)OC)O>ClCCl.CCN(CC)CC>CS(=O)(=O)OCC[C@@]1(CC2(OCCO2)C=CC1)C1=CC(=CC=C1)OC

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0","1","4","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0

SMILES #4

REACTANTS:
CN.CS(=O)(=O)OCC[C@@]1(CC2(OCCO2)C=CC1)C1=CC(=CC=C1)OC

SOLVENT/REAGENTS:
CCO[H]

PRODUCT:
COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)C=CC1)CCNC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
CN.CS(=O)(=O)OCC[C@@]1(CC2(OCCO2)C=CC1)C1=CC(=CC=C1)OC>CCO[H]>COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)C=CC1)CCNC

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0","1","5","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0

SMILES #5

REACTANTS:
COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)CCC1)CCNC

SOLVENT/REAGENTS:
Cl

PRODUCT:
COC=1C=C(C=CC1)[C@@]12CCN([C@@H](CC(C1)=O)C2)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)CCC1)CCNC>Cl>COC=1C=C(C=CC1)[C@@]12CCN([C@@H](CC(C1)=O)C2)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0","1","6","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0

SMILES #6

REACTANTS:
BrCC#N.COC=1C=C(C=CC1)[C@@]1(CC2(OCCO2)C=CC1)CCNC

SOLVENT/REAGENTS:


PRODUCT:
COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)C=CC1)CCN(CC#N)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
BrCC#N.COC=1C=C(C=CC1)[C@@]1(CC2(OCCO2)C=CC1)CCNC>>COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)C=CC1)CCN(CC#N)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0","1","7","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0

SMILES #7

REACTANTS:
C(C)(C)(C)[Si](C)(C)Cl.COC=1C=C(C=CC1)[C@]1(CC(C=CC1)=O)CCN(CC#N)C

SOLVENT/REAGENTS:
C1CCCO1.C[Si](C)(C)[N-][Si](C)(C)C.[Li+].CN(P(=O)(N(C)C)N(C)C)C.C(O)([O-])=O.[Na+]

PRODUCT:
[Si](C)(C)(C(C)(C)C)OC=1C[C@@](C=CC1)(C1=CC(=CC=C1)OC)CCN(CC#N)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(C)(C)(C)[Si](C)(C)Cl.COC=1C=C(C=CC1)[C@]1(CC(C=CC1)=O)CCN(CC#N)C>C1CCCO1.C[Si](C)(C)[N-][Si](C)(C)C.[Li+].CN(P(=O)(N(C)C)N(C)C)C.C(O)([O-])=O.[Na+]>[Si](C)(C)(C(C)(C)C)OC=1C[C@@](C=CC1)(C1=CC(=CC=C1)OC)CCN(CC#N)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0","1","8","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0

SMILES #8

REACTANTS:
[Si](C)(C)(C(C)(C)C)OC=1C[C@@](C=CC1)(C1=CC(=CC=C1)OC)CCN(CC#N)C

SOLVENT/REAGENTS:
C1CCCO1.C(O)([O-])=O.[Na+].F[B-](F)(F)F.[Ag+]

PRODUCT:
COC=1C=C(C=CC1)[C@@]12CCN(C[C@H]2C=CC(C1)=O)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
[Si](C)(C)(C(C)(C)C)OC=1C[C@@](C=CC1)(C1=CC(=CC=C1)OC)CCN(CC#N)C>C1CCCO1.C(O)([O-])=O.[Na+].F[B-](F)(F)F.[Ag+]>COC=1C=C(C=CC1)[C@@]12CCN(C[C@H]2C=CC(C1)=O)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0","1","9","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0

SMILES #9

REACTANTS:
C(C)OC1=CC(CCC1)=O.BrCC(=O)OCC

SOLVENT/REAGENTS:
C1CCCO1.Cl.[Zn].BrCCBr

PRODUCT:
O=C1C=C(CCC1)CC(=O)OCC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(C)OC1=CC(CCC1)=O.BrCC(=O)OCC>C1CCCO1.Cl.[Zn].BrCCBr>O=C1C=C(CCC1)CC(=O)OCC

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0","2","0","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0

SMILES #0

REACTANTS:
C(CO)O.COC=1C=C(C=CC1)[C@]1(CC(C=CC1)=O)CC(=O)OCC

SOLVENT/REAGENTS:
C1=CC=CC=C1.C1(=CC=C(C=C1)S(=O)(=O)O)C

PRODUCT:
COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)C=CC1)CC(=O)OCC

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(CO)O.COC=1C=C(C=CC1)[C@]1(CC(C=CC1)=O)CC(=O)OCC>C1=CC=CC=C1.C1(=CC=C(C=C1)S(=O)(=O)O)C>COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)C=CC1)CC(=O)OCC

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0","2","1","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-m3v4p/start/0

SMILES #1

REACTANTS:
COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)C=CC1)CCN(CC#N)C

SOLVENT/REAGENTS:
O.C1CCCO1.Cl

PRODUCT:
COC=1C=C(C=CC1)[C@]1(CC(C=CC1)=O)CCN(CC#N)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
COC=1C=C(C=CC1)[C@]1(CC2(OCCO2)C=CC1)CCN(CC#N)C>O.C1CCCO1.Cl>COC=1C=C(C=CC1)[C@]1(CC(C=CC1)=O)CCN(CC#N)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0","1","0","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0

SMILES #0

REACTANTS:
C(CC(=O)C)(=O)OC.C(OC)(OC)OC

SOLVENT/REAGENTS:
S(O)(O)(=O)=O.C1=NC=CC2=CC=CC=C12

PRODUCT:
COC(=CC(=O)OC)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(CC(=O)C)(=O)OC.C(OC)(OC)OC>S(O)(O)(=O)=O.C1=NC=CC2=CC=CC=C12>COC(=CC(=O)OC)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0","1","1","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0

SMILES #1

REACTANTS:
C(C(=O)OCC)(=O)OCC.COC(=C/C(=O)OC)C

SOLVENT/REAGENTS:
CC(C)(C)[O-].[K+].C(C)OCC.S(O)(O)(=O)=O.CO[H]

PRODUCT:
COC1=CC(OC(=C1)C(=O)O)=O

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
C(C(=O)OCC)(=O)OCC.COC(=C/C(=O)OC)C>CC(C)(C)[O-].[K+].C(C)OCC.S(O)(O)(=O)=O.CO[H]>COC1=CC(OC(=C1)C(=O)O)=O

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0","1","2","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0

SMILES #2

REACTANTS:
COC1=CC(OC(=C1)C(=O)O)=O

SOLVENT/REAGENTS:
N(C)(C)C=O.ClS(Cl)=O

PRODUCT:
COC1=CC(OC(=C1)C(=O)OC)=O

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
COC1=CC(OC(=C1)C(=O)O)=O>N(C)(C)C=O.ClS(Cl)=O>COC1=CC(OC(=C1)C(=O)OC)=O

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0","1","3","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0

SMILES #3

REACTANTS:
CI.OC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)C

SOLVENT/REAGENTS:
C(C)OCC.C([O-])([O-])=O.[K+].[K+]

PRODUCT:
COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)C

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
CI.OC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)C>C(C)OCC.C([O-])([O-])=O.[K+].[K+]>COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)C

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0","1","4","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0

SMILES #4

REACTANTS:
COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)C

SOLVENT/REAGENTS:
BrN1C(CCC1=O)=O.C(C1=CC=CC=C1)(=O)OOC(C1=CC=CC=C1)=O.C(Cl)(Cl)(Cl)Cl

PRODUCT:
COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)CBr

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)C>BrN1C(CCC1=O)=O.C(C1=CC=CC=C1)(=O)OOC(C1=CC=CC=C1)=O.C(Cl)(Cl)(Cl)Cl>COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)CBr

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0","1","5","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0

SMILES #5

REACTANTS:
COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)CBr

SOLVENT/REAGENTS:
C(Cl)(Cl)(Cl)[H].[OH-].[Na+].C1(=CC=CC=C1)S.C1CCC2=NCCCN2CC1

PRODUCT:
COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)CSC1=CC=CC=C1

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)CBr>C(Cl)(Cl)(Cl)[H].[OH-].[Na+].C1(=CC=CC=C1)S.C1CCC2=NCCCN2CC1>COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)CSC1=CC=CC=C1

======================================================================"
"https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0","1","6","REACTION URL: https://kmt.vander-lingen.nl/data/reaction/doi/10.26434/chemrxiv-2025-lkzln/start/0

SMILES #6

REACTANTS:
COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)CSC1=CC=CC=C1

SOLVENT/REAGENTS:
O.CO[H].I(=O)(=O)(=O)[O-].[Na+]

PRODUCT:
COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)CS(=O)C1=CC=CC=C1

MODAL TITLE:
Reaction Smiles

MODAL CONTENT:
COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)CSC1=CC=CC=C1>O.CO[H].I(=O)(=O)(=O)[O-].[Na+]>COC1=C(C(=O)OC)C(=CC(=C1C(=O)OC)C)CS(=O)C1=CC=CC=C1

======================================================================"
